SN  ,   'died', 'lost', 'People', 'Weiland', 'first', 'PacNet', 'publicist', 'daughter', 'battle', 'Cole', 'cancer', 'NBA', 'King', 'Burke', 'Legendary', 'Stone', 'Jones', 'people', 'John', 'Temple', 'Pilots', 'Wexler', 'won', 'frontman', 'George', 'best', 'Breaking', 'Scott', 'back', 'China', 'work', 'actress', 'star', 'Haskell', 'film', 'lead', 'singer', 'Hollywood', 'com', 'Robert', 'show', 'three', 'Monday', 'short', 'international', 'music', 'Wayne', 'Harlem', 'winner', 'announced', 'Meadowlark' 
22 ,  14, 13, 13, 2, 2, 0, 3, 2, 2, 2, 2, 2, 1, 0, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-cynthia-robinson-sly-family-stone-obit.txt
23 ,  13, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-daron-norwood-obit-feat.txt
24 ,  13, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1   , Articles/article-dave-henderson-dies.txt
25 ,  14, 13, 13, 2, 2, 0, 2, 3, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-david-canary-dies-all-my-children-feat.txt
26 ,  14, 14, 14, 2, 3, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-dickie-moore-child-star-dies.txt
27 ,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0   , Articles/article-donald-trump-alec-baldwin-snl-tweet.txt
28 ,  0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0   , Articles/article-donald-trump-china-currency.txt
29 ,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0   , Articles/article-donald-trump-russia-sanctions-taiwan.txt
30 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-feat-elizabeth-wilson-obit.txt
31 ,  14, 13, 13, 2, 2, 0, 2, 1, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-feat-james-horner-titantic-plane-crash.txt
32 ,  9, 9, 9, 0, 2, 0, 2, 1, 1, 2, 1, 1, 1, 0, 1, 0, 0, 1, 8, 0, 0, 1, 1, 1, 3, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1   , Articles/article-feat-john-nash-wife-killed.txt
33 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1   , Articles/article-feat-mary-ellen-trainor-dead-thr.txt
34 ,  14, 14, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1   , Articles/article-feat-obit-errol-brown-hot-chocolate.txt
35 ,  15, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-feat-obit-grace-lee-whitney-star-trek.txt
36 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-feat-obit-irwin-keyes-dead.txt
37 ,  15, 13, 13, 2, 2, 0, 3, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-feat-obit-jerry-weintraub-dies.txt
38 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-feat-obit-louis-johnson-brothers-johnson-rs.txt
